mapa_origem,x_origem,y_origem,mapa_destino,x_destino,y_destino,arquivo
gl_church,16,299,gl_chyard,147,284,glastheim.txt
gl_church,301,46,gl_chyard,147,15,glastheim.txt
gl_chyard,12,149,gl_sew02,29,270,glastheim.txt
gl_chyard,147,12,gl_church,295,46,glastheim.txt
gl_chyard,147,287,gl_church,16,295,glastheim.txt
gl_dun01,133,277,gl_sew04,101,78,glastheim.txt
gl_dun01,225,18,gl_dun02,224,274,glastheim.txt
gl_dun02,224,277,gl_dun01,225,22,glastheim.txt
gl_in01,106,125,glast_01,219,357,glastheim.txt
gl_in01,118,59,glast_01,234,330,glastheim.txt
gl_in01,81,68,glast_01,165,330,glastheim.txt
gl_in01,83,174,glast_01,181,357,glastheim.txt
gl_knt01,104,204,gl_knt01,123,292,glastheim.txt
gl_knt01,12,148,gl_knt02,15,140,glastheim.txt
gl_knt01,128,292,gl_knt01,104,199,glastheim.txt
gl_knt01,150,291,gl_knt02,157,287,glastheim.txt
gl_knt01,150,6,glast_01,74,193,glastheim.txt
gl_knt01,231,197,gl_sew02,296,22,glastheim.txt
gl_knt01,287,144,gl_knt02,283,140,glastheim.txt
gl_knt02,10,138,gl_knt01,7,148,glastheim.txt
gl_knt02,157,292,gl_knt01,150,286,glastheim.txt
gl_knt02,289,138,gl_knt01,292,144,glastheim.txt
gl_prison,149,183,gl_prison1,150,14,glastheim.txt
gl_prison1,150,10,gl_prison,149,178,glastheim.txt
gl_prison1,62,187,gl_sew01,258,255,glastheim.txt
gl_sew01,19,21,gl_sew02,108,291,glastheim.txt
gl_sew01,258,258,gl_prison1,61,183,glastheim.txt
gl_sew02,109,294,gl_sew01,19,24,glastheim.txt
gl_sew02,16,26,gl_prison1,61,183,glastheim.txt
gl_sew02,290,156,gl_step,117,124,glastheim.txt
gl_sew02,296,18,gl_knt01,231,192,glastheim.txt
gl_sew02,299,294,gl_sew03,171,283,glastheim.txt
gl_sew02,30,273,gl_chyard,15,149,glastheim.txt
gl_sew03,171,286,gl_sew02,295,294,glastheim.txt
gl_sew03,64,10,gl_sew04,68,277,glastheim.txt
gl_sew04,104,78,gl_dun01,133,271,glastheim.txt
gl_sew04,68,280,gl_sew03,64,13,glastheim.txt
gl_step,120,124,gl_sew02,285,158,glastheim.txt
gl_step,8,7,glast_01,54,108,glastheim.txt
glast_01,162,330,gl_in01,77,68,glastheim.txt
glast_01,179,360,gl_in01,80,174,glastheim.txt
glast_01,199,322,gl_cas02,104,189,glastheim.txt
glast_01,200,137,gl_church,156,7,glastheim.txt
glast_01,200,297,gl_cas01,199,29,glastheim.txt
glast_01,220,360,gl_in01,110,125,glastheim.txt
glast_01,237,330,gl_in01,122,59,glastheim.txt
glast_01,377,304,gef_fild06,27,304,glastheim.txt
glast_01,51,108,gl_step,12,7,glastheim.txt
glast_01,77,193,gl_knt01,150,15,glastheim.txt
jawaii_in,90,78,jawaii,115,172,jawaii.txt
jawaii_in,113,61,jawaii,138,202,jawaii.txt
jawaii_in,133,107,jawaii,111,199,jawaii.txt
jawaii_in,88,117,jawaii,109,186,jawaii.txt
jawaii,192,215,jawaii_in,28,94,jawaii.txt
lhz_fild01,210,18,lighthalzen,214,324,lhalzen_fild.txt
lighthalzen,214,329,lhz_fild01,210,23,lhalzen_fild.txt
lhz_fild01,367,222,lhz_fild02,36,221,lhalzen_fild.txt
lhz_fild02,29,219,lhz_fild01,361,222,lhalzen_fild.txt
xmas_fild01,69,252,xmas,149,44,lutie_fild.txt
xmas_fild01,90,252,xmas,149,44,lutie_fild.txt
xmas_fild01,84,48,aldebaran,140,234,lutie_fild.txt
man_fild01,35,232,mid_camp,341,176,man_fild.txt
man_fild01,103,55,man_fild03,84,366,man_fild.txt
man_fild03,84,369,man_fild01,103,58,man_fild.txt
man_fild01,372,230,man_fild02,34,261,man_fild.txt
man_fild02,32,261,man_fild01,369,230,man_fild.txt
man_fild02,139,41,manuk,112,356,man_fild.txt
manuk,114,357,man_fild02,138,43,man_fild.txt
mjolnir_01,284,18,gef_fild04,261,359,mtmjolnir.txt
mjolnir_01,378,256,mjolnir_02,31,258,mtmjolnir.txt
mjolnir_02,28,258,mjolnir_01,374,256,mtmjolnir.txt
mjolnir_02,326,289,mjolnir_03,24,258,mtmjolnir.txt
mjolnir_02,361,18,mjolnir_06,366,380,mtmjolnir.txt
mjolnir_02,79,365,mjo_dun01,52,17,mtmjolnir.txt
mjolnir_03,21,258,mjolnir_02,323,289,mtmjolnir.txt
mjolnir_03,212,17,mjolnir_07,214,380,mtmjolnir.txt
mjolnir_03,242,204,mjolnir_04,125,208,mtmjolnir.txt
mjolnir_04,122,208,mjolnir_03,239,204,mtmjolnir.txt
mjolnir_04,160,46,mjolnir_08,159,370,mtmjolnir.txt
mjolnir_04,387,174,mjolnir_05,19,171,mtmjolnir.txt
mjolnir_05,16,171,mjolnir_04,384,174,mtmjolnir.txt
mjolnir_05,220,382,mjolnir_12,220,29,mtmjolnir.txt
mjolnir_05,235,16,mjolnir_10,235,378,mtmjolnir.txt
mjolnir_06,18,331,gef_fild04,359,322,mtmjolnir.txt
mjolnir_06,265,29,gef_fild00,267,379,mtmjolnir.txt
mjolnir_06,366,383,mjolnir_02,361,21,mtmjolnir.txt
mjolnir_06,382,377,mjolnir_07,19,377,mtmjolnir.txt
mjolnir_06,383,74,mjolnir_07,20,77,mtmjolnir.txt
mjolnir_07,156,16,prt_fild00,159,380,mtmjolnir.txt
mjolnir_07,16,377,mjolnir_06,379,377,mtmjolnir.txt
mjolnir_07,17,77,mjolnir_06,380,74,mtmjolnir.txt
mjolnir_07,214,383,mjolnir_03,212,20,mtmjolnir.txt
mjolnir_07,383,233,mjolnir_08,33,234,mtmjolnir.txt
mjolnir_07,383,362,mjolnir_08,32,346,mtmjolnir.txt
mjolnir_08,159,373,mjolnir_04,160,49,mtmjolnir.txt
mjolnir_08,185,28,mjolnir_09,196,364,mtmjolnir.txt
mjolnir_08,29,346,mjolnir_07,380,362,mtmjolnir.txt
mjolnir_08,30,234,mjolnir_07,380,233,mtmjolnir.txt
mjolnir_08,369,257,mjolnir_10,18,258,mtmjolnir.txt
mjolnir_09,106,28,prt_fild05,105,378,mtmjolnir.txt
mjolnir_09,194,367,mjolnir_08,185,31,mtmjolnir.txt
mjolnir_09,30,249,prt_fild00,380,249,mtmjolnir.txt
mjolnir_09,300,28,prt_fild05,292,382,mtmjolnir.txt
mjolnir_09,373,288,prt_fild01,23,292,mtmjolnir.txt
mjolnir_10,15,258,mjolnir_08,366,257,mtmjolnir.txt
mjolnir_10,235,381,mjolnir_05,235,19,mtmjolnir.txt
mjolnir_10,265,13,prt_fild01,261,370,mtmjolnir.txt
mjolnir_10,384,220,mjolnir_11,23,220,mtmjolnir.txt
mjolnir_10,66,15,prt_fild01,66,370,mtmjolnir.txt
mjolnir_11,174,20,prt_fild02,173,379,mtmjolnir.txt
mjolnir_11,20,220,mjolnir_10,381,220,mtmjolnir.txt
mjolnir_12,199,378,aldebaran,138,37,mtmjolnir.txt
mjolnir_12,220,26,mjolnir_05,220,379,mtmjolnir.txt
mjolnir_12,44,17,prt_maze01,17,111,mtmjolnir.txt
spl_fild02,382,143,mid_camp,16,143,spl_fild.txt
spl_fild02,383,216,mid_camp,12,215,spl_fild.txt
spl_fild02,310,10,spl_fild03,306,376,spl_fild.txt
spl_fild03,99,373,spl_fild02,102,32,spl_fild.txt
spl_fild03,306,379,spl_fild02,311,12,spl_fild.txt
spl_fild02,103,30,spl_fild03,99,370,spl_fild.txt
spl_fild01,289,28,spl_fild02,292,377,spl_fild.txt
spl_fild02,6,241,splendide,386,251,spl_fild.txt
splendide,388,252,spl_fild02,8,241,spl_fild.txt
spl_fild02,293,379,spl_fild01,289,30,spl_fild.txt
cmd_fild01,77,366,um_fild03,114,53,umbala_fild.txt
cmd_fild01,178,370,um_fild03,243,29,umbala_fild.txt
um_fild01,31,274,beach_dun2,254,244,umbala_fild.txt
beach_dun2,258,244,um_fild01,35,276,umbala_fild.txt
um_fild01,369,277,um_fild02,25,272,umbala_fild.txt
um_fild02,22,272,um_fild01,366,277,umbala_fild.txt
um_fild02,188,374,um_fild04,182,16,umbala_fild.txt
um_fild02,373,329,um_fild03,23,334,umbala_fild.txt
um_fild02,373,148,um_fild03,36,145,umbala_fild.txt
um_fild03,19,334,um_fild02,370,329,umbala_fild.txt
um_fild03,32,145,um_fild02,370,148,umbala_fild.txt
um_fild03,114,50,cmd_fild01,74,363,umbala_fild.txt
um_fild03,243,26,cmd_fild01,176,367,umbala_fild.txt
um_fild04,182,13,um_fild02,190,371,umbala_fild.txt
um_fild04,215,339,umbala,130,82,umbala_fild.txt
umbala,130,79,um_fild04,215,336,umbala_fild.txt
abbey01,51,9,nameless_n,160,184,abbey.txt
abbey01,87,122,abbey01,13,201,abbey.txt
abbey01,13,204,abbey01,88,118,abbey.txt
abbey01,321,102,abbey02,149,11,abbey.txt
abbey02,149,8,abbey01,321,99,abbey.txt
abbey02,149,290,abbey03,119,8,abbey.txt
abbey03,119,5,abbey02,149,287,abbey.txt
abyss_01,25,24,abyss_02,271,270,abyss.txt
abyss_02,145,280,abyss_03,115,30,abyss.txt
abyss_02,277,270,abyss_01,25,30,abyss.txt
abyss_03,115,25,abyss_02,145,275,abyss.txt
abyss_01,265,274,hu_fild05,177,211,abyss.txt
alde_dun01,292,306,alde_dun02,43,24,alde_dun.txt
alde_dun01,167,158,c_tower2,148,283,alde_dun.txt
alde_dun01,302,25,c_tower1,125,22,alde_dun.txt
alde_dun02,43,20,alde_dun01,292,300,alde_dun.txt
alde_dun02,279,250,alde_dun03,18,267,alde_dun.txt
alde_dun02,122,169,c_tower3,47,41,alde_dun.txt
alde_dun02,187,234,c_tower3,65,147,alde_dun.txt
alde_dun03,12,267,alde_dun02,273,250,alde_dun.txt
alde_dun03,277,183,c_tower2,27,27,alde_dun.txt
alde_dun03,191,31,c_tower3,217,159,alde_dun.txt
alde_dun03,276,48,c_tower1,235,223,alde_dun.txt
alde_dun04,80,273,alde_dun03,263,26,alde_dun.txt
alde_dun04,207,225,c_tower3,7,34,alde_dun.txt
alde_dun04,215,192,c_tower2,148,283,alde_dun.txt
alde_dun04,32,74,alde_dun02,187,239,alde_dun.txt
alde_dun04,208,58,alde_dun04,268,74,alde_dun.txt
alde_dun04,272,74,alde_dun04,204,62,alde_dun.txt
ama_dun01,235,144,ama_dun02,33,40,ama_dun.txt
ama_dun02,30,40,ama_dun01,232,144,ama_dun.txt
ama_dun02,196,123,ama_dun03,120,12,ama_dun.txt
ama_dun03,120,9,ama_dun02,196,120,ama_dun.txt
cmd_fild08,335,355,anthell01,35,262,anthell.txt
anthell01,35,267,cmd_fild08,330,355,anthell.txt
cmd_fild08,348,82,anthell02,168,170,anthell.txt
anthell02,172,169,cmd_fild08,344,82,anthell.txt
anthell01,253,32,anthell02,34,263,anthell.txt
anthell02,32,267,anthell01,253,35,anthell.txt
ayo_fild02,285,149,ayo_dun01,275,18,ayo_dun.txt
ayo_dun01,274,14,ayo_fild02,279,150,ayo_dun.txt
ayo_dun02,24,22,ayo_dun01,24,279,ayo_dun.txt
ayo_dun02,276,22,ayo_dun01,24,279,ayo_dun.txt
comodo,24,214,beach_dun,266,67,beach_dun.txt
beach_dun,276,67,comodo,31,215,beach_dun.txt
comodo,176,358,beach_dun2,154,25,beach_dun.txt
beach_dun2,154,13,comodo,176,353,beach_dun.txt
comodo,333,175,beach_dun3,23,260,beach_dun.txt
beach_dun3,17,265,comodo,328,175,beach_dun.txt
beach_dun3,286,57,cmd_fild01,30,317,beach_dun.txt
cmd_fild01,26,318,beach_dun3,281,56,beach_dun.txt
bra_dun01,199,35,bra_dun02,261,263,bra_dun.txt
bra_dun02,261,265,bra_dun01,199,37,bra_dun.txt
aldebaran,139,135,c_tower1,199,159,c_tower.txt
c_tower1,200,157,aldebaran,139,131,c_tower.txt
c_tower1,235,226,c_tower2,268,26,c_tower.txt
c_tower1,123,22,alde_dun01,297,25,c_tower.txt
c_tower2,142,283,c_tower3,65,147,c_tower.txt
c_tower2,24,24,alde_dun03,277,178,c_tower.txt
c_tower2,273,26,c_tower1,235,223,c_tower.txt
c_tower3,60,147,c_tower2,148,283,c_tower.txt
c_tower3,212,159,alde_dun03,276,53,c_tower.txt
c_tower3,7,39,alde_dun01,171,158,c_tower.txt
c_tower3,42,41,alde_dun02,127,169,c_tower.txt
c_tower3,146,8,c_tower1,235,223,c_tower.txt
c_tower4,37,70,alde_dun03,277,54,c_tower.txt
c_tower4,51,156,alde_dun01,171,158,c_tower.txt
c_tower4,68,46,c_tower4,73,154,c_tower.txt
c_tower4,70,19,c_tower3,151,8,c_tower.txt
c_tower4,79,49,c_tower4,204,60,c_tower.txt
c_tower4,133,202,c_tower4,140,149,c_tower.txt
c_tower4,153,107,c_tower2,228,267,c_tower.txt
c_tower4,171,179,alde_dun03,276,53,c_tower.txt
c_tower4,198,59,c_tower4,152,98,c_tower.txt
c_tower4,204,57,c_tower4,65,77,c_tower.txt
einbech,138,252,ein_dun01,22,14,ein_dun.txt
ein_dun01,22,11,einbech,138,249,ein_dun.txt
ein_dun01,261,255,ein_dun02,291,292,ein_dun.txt
ein_dun02,286,292,ein_dun01,261,258,ein_dun.txt
ein_dun02,216,210,ein_dun02,208,228,ein_dun.txt
ein_dun02,228,109,ein_dun02,191,130,ein_dun.txt
ein_dun02,210,225,ein_dun02,216,207,ein_dun.txt
ein_dun02,195,130,ein_dun02,233,109,ein_dun.txt
gef_tower,106,115,gef_tower,106,72,gef_dun.txt
gef_tower,106,69,gef_tower,106,112,gef_dun.txt
gef_tower,44,36,gef_tower,106,162,gef_dun.txt
gef_tower,106,158,gef_tower,44,33,gef_dun.txt
gef_tower,118,68,gef_tower,116,28,gef_dun.txt
gef_tower,116,31,gef_tower,118,71,gef_dun.txt
gef_tower,120,158,gef_tower,118,111,gef_dun.txt
gef_tower,118,114,gef_tower,120,161,gef_dun.txt
gef_tower,158,104,gef_tower,156,90,gef_dun.txt
gef_tower,156,93,gef_tower,158,107,gef_dun.txt
gef_tower,158,150,gef_tower,158,124,gef_dun.txt
gef_tower,158,128,gef_tower,158,153,gef_dun.txt
gef_tower,158,174,gef_tower,52,140,gef_dun.txt
gef_tower,52,136,gef_tower,158,169,gef_dun.txt
gef_tower,38,160,gef_tower,42,90,gef_dun.txt
gef_tower,42,86,gef_tower,38,157,gef_dun.txt
gef_tower,66,156,gef_tower,42,90,gef_dun.txt
gef_tower,153,28,gef_dun00,104,99,gef_dun.txt
gef_tower,52,181,geffen,120,110,gef_dun.txt
gef_tower,60,32,gef_tower,62,90,gef_dun.txt
gef_tower,62,87,gef_tower,60,30,gef_dun.txt
gef_dun00,104,103,gef_tower,153,31,gef_dun.txt
gef_dun00,107,169,gef_dun01,115,236,gef_dun.txt
gef_dun01,115,240,gef_dun00,107,165,gef_dun.txt
gef_dun01,197,38,gef_dun02,106,132,gef_dun.txt
gef_dun02,106,134,gef_dun01,197,40,gef_dun.txt
gef_dun03,203,204,gef_dun02,215,63,gef_dun.txt
gonryun,159,201,gon_dun01,153,48,gon_dun.txt
gon_dun01,153,45,gonryun,159,198,gon_dun.txt
gon_dun01,162,273,gon_dun02,17,113,gon_dun.txt
gon_dun02,14,113,gon_dun01,162,270,gon_dun.txt
gon_dun02,44,213,gon_dun02,51,119,gon_dun.txt
gon_dun02,92,190,gon_dun02,199,20,gon_dun.txt
gon_dun02,44,166,gon_dun02,97,121,gon_dun.txt
gon_dun02,148,236,gon_dun02,234,194,gon_dun.txt
gon_dun02,171,258,gon_dun02,76,96,gon_dun.txt
gon_dun02,234,191,gon_dun02,145,233,gon_dun.txt
gon_dun02,165,189,gon_dun02,235,135,gon_dun.txt
gon_dun02,180,189,gon_dun02,170,164,gon_dun.txt
gon_dun02,170,161,gon_dun02,89,41,gon_dun.txt
gon_dun02,56,119,gon_dun02,47,210,gon_dun.txt
gon_dun02,94,118,gon_dun02,177,189,gon_dun.txt
gon_dun02,76,100,gon_dun02,145,62,gon_dun.txt
gon_dun02,63,66,gon_dun02,203,94,gon_dun.txt
gon_dun02,86,44,gon_dun02,145,233,gon_dun.txt
gon_dun02,168,92,gon_dun02,273,76,gon_dun.txt
gon_dun02,145,66,gon_dun02,199,20,gon_dun.txt
gon_dun02,235,138,gon_dun02,168,189,gon_dun.txt
gon_dun02,199,94,gon_dun02,60,70,gon_dun.txt
gon_dun02,276,76,gon_dun02,163,87,gon_dun.txt
gon_dun02,196,20,gon_dun02,95,190,gon_dun.txt
gon_dun02,251,268,gon_dun03,68,9,gon_dun.txt
gon_dun03,68,6,gon_dun02,251,265,gon_dun.txt
ice_dun01,157,10,ra_fild01,233,327,ice_dun.txt
ice_dun01,146,161,ice_dun02,151,139,ice_dun.txt
ice_dun02,151,145,ice_dun01,146,157,ice_dun.txt
ice_dun02,150,285,ice_dun03,149,24,ice_dun.txt
ice_dun03,149,19,ice_dun02,150,280,ice_dun.txt
ice_dun04,33,140,ice_dun03,149,130,ice_dun.txt
in_sphinx1,288,6,moc_fild19,100,99,in_sphinx.txt
in_sphinx1,80,191,in_sphinx2,149,81,in_sphinx.txt
in_sphinx2,149,77,in_sphinx1,80,189,in_sphinx.txt
in_sphinx2,276,272,in_sphinx3,210,54,in_sphinx.txt
in_sphinx3,210,57,in_sphinx2,274,272,in_sphinx.txt
in_sphinx3,35,227,in_sphinx3,62,227,in_sphinx.txt
in_sphinx3,60,227,in_sphinx3,32,227,in_sphinx.txt
in_sphinx3,70,111,in_sphinx3,70,81,in_sphinx.txt
in_sphinx3,70,83,in_sphinx3,70,113,in_sphinx.txt
in_sphinx3,12,69,in_sphinx4,10,222,in_sphinx.txt
in_sphinx4,10,224,in_sphinx3,12,71,in_sphinx.txt
in_sphinx4,120,113,in_sphinx5,100,99,in_sphinx.txt
in_sphinx5,100,96,in_sphinx4,120,116,in_sphinx.txt
in_sphinx5,11,16,in_sphinx5,189,181,in_sphinx.txt
in_sphinx5,11,183,in_sphinx5,11,18,in_sphinx.txt
in_sphinx5,189,16,in_sphinx5,11,181,in_sphinx.txt
in_sphinx5,16,188,in_sphinx5,181,188,in_sphinx.txt
in_sphinx5,16,10,in_sphinx5,181,10,in_sphinx.txt
in_sphinx5,183,10,in_sphinx5,18,188,in_sphinx.txt
in_sphinx5,183,188,in_sphinx5,18,10,in_sphinx.txt
in_sphinx5,189,183,in_sphinx5,189,18,in_sphinx.txt
izlu2dun,108,83,iz_dun00,168,168,iz_dun.txt
iz_dun00,168,173,izlu2dun,108,88,iz_dun.txt
iz_dun00,352,342,iz_dun01,253,252,iz_dun.txt
iz_dun00,39,41,iz_dun01,41,37,iz_dun.txt
iz_dun01,118,170,iz_dun02,236,204,iz_dun.txt
iz_dun01,253,258,iz_dun00,352,337,iz_dun.txt
iz_dun01,41,32,iz_dun00,39,46,iz_dun.txt
iz_dun02,236,198,iz_dun01,118,165,iz_dun.txt
iz_dun02,339,331,iz_dun03,32,63,iz_dun.txt
iz_dun03,264,245,iz_dun04,26,27,iz_dun.txt
iz_dun03,29,63,iz_dun02,339,328,iz_dun.txt
iz_dun04,26,24,iz_dun03,261,245,iz_dun.txt
yuno_fild07,207,175,jupe_cave,143,52,juperos.txt
jupe_cave,148,52,yuno_fild07,212,175,juperos.txt
jupe_cave,26,52,juperos_01,53,247,juperos.txt
juperos_01,50,250,jupe_cave,29,52,juperos.txt
jupe_gate,28,145,jupe_area1,100,222,juperos.txt
jupe_area1,103,222,jupe_gate,31,145,juperos.txt
jupe_gate,71,145,jupe_area2,63,222,juperos.txt
jupe_area2,60,222,jupe_gate,68,145,juperos.txt
jupe_gate,49,55,jupe_ele_r,49,30,juperos.txt
kh_dun01,3,234,yuno_fild08,74,174,kh_dun.txt
kh_dun01,232,226,kh_dun01,13,12,kh_dun.txt
kh_dun01,63,7,kh_dun01,227,176,kh_dun.txt
kh_dun01,232,176,kh_dun01,63,12,kh_dun.txt
lhz_dun01,149,291,lhz_in01,19,129,lhz_dun.txt
lhz_dun01,281,150,lhz_dun02,282,153,lhz_dun.txt
lhz_dun02,282,161,lhz_dun01,281,154,lhz_dun.txt
lhz_dun01,149,9,lhz_dun02,153,19,lhz_dun.txt
lhz_dun02,146,19,lhz_dun01,144,9,lhz_dun.txt
lhz_dun01,18,145,lhz_dun02,17,150,lhz_dun.txt
lhz_dun02,17,156,lhz_dun01,18,150,lhz_dun.txt
lhz_dun03,139,137,lhz_dun02,149,142,lhz_dun.txt
lhz_cube,231,96,lhz_dun02,220,6,lhz_dun.txt
lhz_dun02,224,6,lhz_cube,231,90,lhz_dun.txt
lhz_cube,231,12,lighthalzen,310,302,lhz_dun.txt
lhz_cube,177,96,lighthalzen,310,302,lhz_dun.txt
lhz_cube,66,67,lhz_cube,10,18,lhz_dun.txt
lhz_cube,74,136,lhz_cube,10,193,lhz_dun.txt
lhz_cube,67,200,lhz_cube,10,136,lhz_dun.txt
lhz_cube,66,11,lhz_cube,10,18,lhz_dun.txt
lhz_cube,66,26,lhz_cube,123,18,lhz_dun.txt
lhz_cube,18,18,lhz_cube,10,193,lhz_dun.txt
lhz_cube,10,11,lhz_cube,123,18,lhz_dun.txt
lhz_cube,10,67,lhz_cube,123,18,lhz_dun.txt
lhz_cube,3,74,lhz_cube,66,18,lhz_dun.txt
lhz_cube,18,136,lhz_cube,10,74,lhz_dun.txt
lhz_cube,3,192,lhz_cube,10,74,lhz_dun.txt
lhz_cube,10,200,lhz_cube,66,18,lhz_dun.txt
lhz_cube,115,18,lhz_cube,248,184,lhz_dun.txt
louyang,37,271,lou_dun01,218,195,lou_dun.txt
lou_dun01,221,195,louyang,40,273,lou_dun.txt
lou_dun01,40,201,lou_dun02,285,18,lou_dun.txt
lou_dun02,288,18,lou_dun01,38,203,lou_dun.txt
lou_dun02,165,269,lou_dun03,165,38,lou_dun.txt
lou_dun03,165,35,lou_dun02,165,266,lou_dun.txt
mag_dun01,126,66,yuno_fild03,34,139,mag_dun.txt
mag_dun01,242,241,mag_dun02,47,30,mag_dun.txt
mag_dun02,47,28,mag_dun01,242,239,mag_dun.txt
mjo_dun01,14,283,mjo_dun02,381,343,mjo_dun.txt
mjo_dun01,52,14,mjolnir_02,79,363,mjo_dun.txt
mjo_dun02,31,21,mjo_dun03,302,262,mjo_dun.txt
mjo_dun02,384,343,mjo_dun01,17,283,mjo_dun.txt
mjo_dun02,39,21,mjo_dun03,308,262,mjo_dun.txt
mjo_dun03,302,264,mjo_dun02,31,23,mjo_dun.txt
mjo_dun03,308,264,mjo_dun02,39,23,mjo_dun.txt
moc_pryd01,10,195,moc_pryd02,10,192,moc_pryd.txt
moc_pryd01,195,9,moc_ruins,60,161,moc_pryd.txt
moc_pryd01,90,109,moc_prydb1,100,185,moc_pryd.txt
moc_pryd02,10,195,moc_pryd01,10,192,moc_pryd.txt
moc_pryd02,100,99,moc_pryd03,100,92,moc_pryd.txt
moc_pryd03,100,97,moc_pryd02,100,92,moc_pryd.txt
moc_pryd03,12,15,moc_pryd04,12,18,moc_pryd.txt
moc_pryd03,15,187,moc_pryd04,18,187,moc_pryd.txt
moc_pryd03,184,11,moc_pryd04,181,11,moc_pryd.txt
moc_pryd03,188,184,moc_pryd04,188,181,moc_pryd.txt
moc_pryd04,12,15,moc_pryd03,12,18,moc_pryd.txt
moc_pryd04,15,187,moc_pryd03,18,187,moc_pryd.txt
moc_pryd04,184,11,moc_pryd03,181,11,moc_pryd.txt
moc_pryd04,188,184,moc_pryd03,188,181,moc_pryd.txt
moc_pryd05,223,9,moc_pryd06,192,10,moc_pryd.txt
moc_pryd05,94,98,moc_prydb1,100,57,moc_pryd.txt
moc_pryd06,197,10,moc_pryd05,220,9,moc_pryd.txt
moc_prydb1,100,104,moc_prydb1,100,74,moc_pryd.txt
moc_prydb1,100,191,moc_pryd01,90,105,moc_pryd.txt
moc_prydb1,100,55,moc_pryd05,94,96,moc_pryd.txt
moc_prydb1,100,77,moc_prydb1,100,107,moc_pryd.txt
moc_prydb1,111,115,moc_prydb1,145,115,moc_pryd.txt
moc_prydb1,142,115,moc_prydb1,108,115,moc_pryd.txt
moc_prydb1,59,115,moc_prydb1,90,115,moc_pryd.txt
moc_prydb1,87,115,moc_prydb1,56,115,moc_pryd.txt
mosk_fild02,190,257,mosk_dun01,189,45,mosk_dun.txt
mosk_dun01,189,42,mosk_fild02,190,254,mosk_dun.txt
odin_tem01,378,182,odin_tem02,28,180,odin.txt
odin_tem02,21,180,odin_tem01,373,182,odin.txt
odin_tem01,383,334,odin_tem02,27,334,odin.txt
odin_tem02,21,334,odin_tem01,379,334,odin.txt
odin_tem02,153,349,odin_tem03,120,54,odin.txt
odin_tem03,121,49,odin_tem02,154,345,odin.txt
odin_tem02,261,377,odin_tem03,247,40,odin.txt
odin_tem03,247,34,odin_tem02,263,372,odin.txt
in_orcs01,108,86,gef_fild10,223,203,orcsdun.txt
in_orcs01,124,171,gef_fild10,138,329,orcsdun.txt
in_orcs01,162,55,gef_fild10,214,53,orcsdun.txt
in_orcs01,29,116,gef_fild10,137,286,orcsdun.txt
in_orcs01,30,154,gef_fild10,65,335,orcsdun.txt
in_orcs01,30,182,orcsdun01,32,170,orcsdun.txt
orcsdun01,32,172,in_orcs01,30,180,orcsdun.txt
in_orcs01,108,114,orcsdun02,180,17,orcsdun.txt
orcsdun02,180,15,in_orcs01,108,112,orcsdun.txt
orcsdun01,183,8,orcsdun02,21,185,orcsdun.txt
orcsdun02,21,188,orcsdun01,183,11,orcsdun.txt
pay_dun00,184,33,pay_dun01,19,33,pay_dun.txt
pay_dun00,21,186,pay_arche,39,131,pay_dun.txt
pay_dun01,15,33,pay_dun00,181,33,pay_dun.txt
pay_dun01,286,25,pay_dun02,19,63,pay_dun.txt
pay_dun02,137,128,pay_dun03,155,159,pay_dun.txt
pay_dun02,16,63,pay_dun01,283,28,pay_dun.txt
pay_dun03,155,161,pay_dun02,137,126,pay_dun.txt
pay_dun04,191,41,pay_dun03,124,62,pay_dun.txt
pay_dun04,202,206,pay_dun03,124,62,pay_dun.txt
pay_dun04,32,204,pay_dun03,124,62,pay_dun.txt
pay_dun04,40,37,pay_dun03,124,62,pay_dun.txt
prt_maze01,22,194,prt_maze01,16,31,prt_maze.txt
prt_maze01,5,186,prt_maze01,182,88,prt_maze.txt
prt_maze01,58,194,prt_maze01,23,128,prt_maze.txt
prt_maze01,102,165,prt_maze01,99,31,prt_maze.txt
prt_maze01,85,174,prt_maze02,93,20,prt_maze.txt
prt_maze01,154,181,prt_maze01,191,175,prt_maze.txt
prt_maze01,125,171,prt_maze01,8,186,prt_maze.txt
prt_maze01,175,165,prt_maze01,48,104,prt_maze.txt
prt_maze01,194,175,prt_maze01,23,128,prt_maze.txt
prt_maze01,18,154,prt_maze01,177,71,prt_maze.txt
prt_maze01,23,125,prt_maze01,151,22,prt_maze.txt
prt_maze01,5,140,prt_maze01,58,48,prt_maze.txt
prt_maze01,54,154,prt_maze01,191,175,prt_maze.txt
prt_maze01,63,125,prt_maze01,182,88,prt_maze.txt
prt_maze01,98,154,prt_maze01,102,168,prt_maze.txt
prt_maze01,114,145,prt_maze01,23,128,prt_maze.txt
prt_maze01,85,146,prt_maze01,142,111,prt_maze.txt
prt_maze01,137,125,prt_maze01,191,139,prt_maze.txt
prt_maze01,154,134,prt_maze01,58,191,prt_maze.txt
prt_maze01,194,139,prt_maze01,22,88,prt_maze.txt
prt_maze01,166,139,prt_maze01,128,173,prt_maze.txt
prt_maze01,17,114,prt_maze01,8,186,prt_maze.txt
prt_maze01,22,85,prt_maze01,137,128,prt_maze.txt
prt_maze01,63,114,prt_maze01,111,56,prt_maze.txt
prt_maze01,63,85,prt_maze01,151,22,prt_maze.txt
